Iter,TotTime,m_block,Alpha,Theta0,Theta_fin,V_theta_fin,V_block_fin,Wind_x,Wind_y,Vkitex,Vkitez,Vrelx,Vrelz,F_vinc,Tension,Lift,Liftz,Liftz,Drag,Dragx,Dragz,Stability
2000000, 200.00, 40.00, 4.00, 0.79, 1.51, 0.00, 16.50, 31.00, 0.00, 16.50, -0.00, -14.50, -0.00, 48.26, 344.68, 353.95, 19.31, 1
2000000, 200.00, 40.00, 4.00, 0.79, 1.51, 0.00, 18.50, 33.00, 0.00, 18.50, -0.00, -14.50, -0.00, 48.26, 344.69, 353.95, 19.31, 1
2000000, 200.00, 40.00, 4.00, 0.79, 1.51, 0.00, 20.50, 35.00, 0.00, 20.50, -0.00, -14.50, -0.00, 48.25, 344.69, 353.96, 19.31, 1
2000000, 200.00, 40.00, 4.00, 0.79, 1.51, 0.00, 22.50, 37.00, 0.00, 22.50, -0.00, -14.50, -0.00, 48.25, 344.69, 353.96, 19.31, 1
2000000, 200.00, 40.00, 4.00, 0.79, 1.51, 0.00, 24.50, 39.00, 0.00, 24.50, -0.00, -14.50, -0.00, 48.25, 344.69, 353.96, 19.31, 1
2000000, 200.00, 40.00, 4.00, 0.79, 1.52, 0.00, 0.00, 41.00, 0.00, -0.00, -0.00, -41.00, -0.00, -2429.23, 2825.85, 2831.44, 154.44, 1
102527, 10.25, 40.00, 6.00, 0.79, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, -1.00, 0.00, 392.40, -27.76, 29.64, 2.28, 0
2000000, 200.00, 40.00, 6.00, 0.79, 0.89, 0.00, -0.00, 3.00, 0.00, 1.32, -1.08, -1.68, -1.08, 395.88, -4.49, 7.94, 0.61, 0
2000000, 200.00, 40.00, 6.00, 0.79, 1.48, 0.00, 0.00, 5.00, 0.00, 0.00, -0.00, -5.00, -0.00, 352.44, 40.14, 49.77, 3.83, 1
2000000, 200.00, 40.00, 6.00, 0.79, 1.49, 0.00, 0.00, 7.00, 0.00, 0.00, -0.00, -7.00, -0.00, 304.67, 88.05, 97.54, 7.50, 1
2000000, 200.00, 40.00, 6.00, 0.79, 1.49, 0.00, 0.00, 9.00, 0.00, -0.00, -0.00, -9.00, -0.00, 240.97, 151.94, 161.24, 12.40, 1
2000000, 200.00, 40.00, 6.00, 0.79, 1.49, 0.00, 0.00, 11.00, 0.00, -0.00, -0.00, -11.00, -0.00, 161.34, 231.80, 240.87, 18.53, 1
2000000, 200.00, 40.00, 6.00, 0.79, 1.49, 0.00, -0.00, 13.00, 0.00, -0.00, -0.00, -13.00, -0.00, 65.79, 327.63, 336.42, 25.88, 1
2000000, 200.00, 40.00, 6.00, 0.79, 1.49, 0.00, 1.98, 15.00, 0.00, 1.98, -0.00, -13.02, -0.00, 64.87, 328.55, 337.34, 25.95, 1
2000000, 200.00, 40.00, 6.00, 0.79, 1.49, 0.00, 3.98, 17.00, 0.00, 3.98, -0.00, -13.02, -0.00, 64.87, 328.55, 337.34, 25.95, 1
2000000, 200.00, 40.00, 6.00, 0.79, 1.49, 0.00, 5.98, 19.00, 0.00, 5.98, -0.00, -13.02, -0.00, 64.87, 328.55, 337.34, 25.95, 1
2000000, 200.00, 40.00, 6.00, 0.79, 1.49, 0.00, 7.98, 21.00, 0.00, 7.98, -0.00, -13.02, -0.00, 64.87, 328.56, 337.34, 25.95, 1
2000000, 200.00, 40.00, 6.00, 0.79, 1.49, 0.00, 9.98, 23.00, 0.00, 9.98, -0.00, -13.02, -0.00, 64.87, 328.56, 337.34, 25.95, 1
2000000, 200.00, 40.00, 6.00, 0.79, 1.49, 0.00, 11.98, 25.00, 0.00, 11.98, -0.00, -13.02, -0.00, 64.87, 328.56, 337.34, 25.95, 1
2000000, 200.00, 40.00, 6.00, 0.79, 1.49, 0.00, 13.98, 27.00, 0.00, 13.98, -0.00, -13.02, -0.00, 64.87, 328.56, 337.34, 25.95, 1
2000000, 200.00, 40.00, 6.00, 0.79, 1.49, 0.00, 15.98, 29.00, 0.00, 15.98, -0.00, -13.02, -0.00, 64.87, 328.56, 337.34, 25.95, 1
2000000, 200.00, 40.00, 6.00, 0.79, 1.49, 0.00, 17.98, 31.00, 0.00, 17.98, -0.00, -13.02, -0.00, 64.87, 328.56, 337.34, 25.95, 1
2000000, 200.00, 40.00, 6.00, 0.79, 1.49, 0.00, 19.98, 33.00, 0.00, 19.98, -0.00, -13.02, -0.00, 64.87, 328.56, 337.34, 25.95, 1
2000000, 200.00, 40.00, 6.00, 0.79, 1.49, 0.00, 21.98, 35.00, 0.00, 21.98, -0.00, -13.02, -0.00, 64.87, 328.56, 337.34, 25.95, 1
2000000, 200.00, 40.00, 6.00, 0.79, 1.49, 0.00, 23.98, 37.00, 0.00, 23.98, -0.00, -13.02, -0.00, 64.86, 328.56, 337.34, 25.95, 1
2000000, 200.00, 40.00, 6.00, 0.79, 1.49, 0.00, 25.98, 39.00, 0.00, 25.98, -0.00, -13.02, -0.00, 64.86, 328.56, 337.35, 25.95, 1
2000000, 200.00, 40.00, 6.00, 0.79, 1.49, 0.00, 27.98, 41.00, 0.00, 27.98, -0.00, -13.02, -0.00, 64.86, 328.56, 337.35, 25.95, 1
117326, 11.73, 40.00, 8.00, 0.79, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, -1.00, 0.00, 392.40, -23.21, 25.29, 2.36, 0
2000000, 200.00, 40.00, 8.00, 0.79, 1.35, 0.00, -0.00, 3.00, 0.00, -3.77, 0.83, -6.77, 0.83, 296.62, 98.05, 106.87, 9.97, 1
2000000, 200.00, 40.00, 8.00, 0.79, 1.46, 0.00, 0.00, 5.00, 0.00, 0.00, -0.00, -5.00, -0.00, 344.79, 47.91, 57.42, 5.36, 1
2000000, 200.00, 40.00, 8.00, 0.79, 1.47, 0.00, 0.00, 7.00, 0.00, -0.00, -0.00, -7.00, -0.00, 289.66, 103.27, 112.55, 10.50, 1
2000000, 200.00, 40.00, 8.00, 0.79, 1.47, 0.00, 0.00, 9.00, 0.00, -0.00, -0.00, -9.00, -0.00, 216.16, 177.09, 186.05, 17.36, 1
2000000, 200.00, 40.00, 8.00, 0.79, 1.47, 0.00, -0.00, 11.00, 0.00, -0.00, -0.00, -11.00, -0.00, 124.29, 269.36, 277.92, 25.94, 1
2000000, 200.00, 40.00, 8.00, 0.79, 1.47, 0.00, 1.08, 13.00, 0.00, 1.08, -0.00, -11.92, -0.00, 76.09, 317.77, 326.12, 30.44, 1
2000000, 200.00, 40.00, 8.00, 0.79, 1.47, 0.00, 3.08, 15.00, 0.00, 3.08, -0.00, -11.92, -0.00, 76.09, 317.77, 326.12, 30.44, 1
2000000, 200.00, 40.00, 8.00, 0.79, 1.47, 0.00, 5.08, 17.00, 0.00, 5.08, -0.00, -11.92, -0.00, 76.09, 317.77, 326.12, 30.44, 1
2000000, 200.00, 40.00, 8.00, 0.79, 1.47, 0.00, 7.08, 19.00, 0.00, 7.08, -0.00, -11.92, -0.00, 76.09, 317.77, 326.12, 30.44, 1
2000000, 200.00, 40.00, 8.00, 0.79, 1.47, 0.00, 9.08, 21.00, 0.00, 9.08, -0.00, -11.92, -0.00, 76.09, 317.77, 326.12, 30.44, 1
2000000, 200.00, 40.00, 8.00, 0.79, 1.47, 0.00, 11.08, 23.00, 0.00, 11.08, -0.00, -11.92, -0.00, 76.09, 317.77, 326.12, 30.44, 1
2000000, 200.00, 40.00, 8.00, 0.79, 1.47, 0.00, 13.08, 25.00, 0.00, 13.08, -0.00, -11.92, -0.00, 76.09, 317.77, 326.12, 30.44, 1
2000000, 200.00, 40.00, 8.00, 0.79, 1.47, 0.00, 15.08, 27.00, 0.00, 15.08, -0.00, -11.92, -0.00, 76.09, 317.77, 326.12, 30.44, 1
2000000, 200.00, 40.00, 8.00, 0.79, 1.47, 0.00, 17.08, 29.00, 0.00, 17.08, -0.00, -11.92, -0.00, 76.09, 317.77, 326.12, 30.44, 1
2000000, 200.00, 40.00, 8.00, 0.79, 1.47, 0.00, 19.08, 31.00, 0.00, 19.08, -0.00, -11.92, -0.00, 76.09, 317.77, 326.12, 30.44, 1
2000000, 200.00, 40.00, 8.00, 0.79, 1.47, 0.00, 21.08, 33.00, 0.00, 21.08, -0.00, -11.92, -0.00, 76.09, 317.77, 326.12, 30.44, 1
2000000, 200.00, 40.00, 8.00, 0.79, 1.47, 0.00, 23.08, 35.00, 0.00, 23.08, -0.00, -11.92, -0.00, 76.09, 317.77, 326.12, 30.44, 1
2000000, 200.00, 40.00, 8.00, 0.79, 1.47, 0.00, 25.08, 37.00, 0.00, 25.08, -0.00, -11.92, -0.00, 76.09, 317.77, 326.12, 30.44, 1
2000000, 200.00, 40.00, 8.00, 0.79, 1.47, 0.00, 27.08, 39.00, 0.00, 27.08, -0.00, -11.92, -0.00, 76.09, 317.77, 326.12, 30.44, 1
2000000, 200.00, 40.00, 8.00, 0.79, 1.47, 0.00, 29.08, 41.00, 0.00, 29.08, -0.00, -11.92, -0.00, 76.09, 317.77, 326.12, 30.44, 1
128818, 12.88, 40.00, 10.00, 0.79, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, -1.00, 0.00, 392.40, -20.30, 22.58, 2.48, 0
2000000, 200.00, 40.00, 10.00, 0.79, 1.38, 0.00, 0.00, 3.00, 0.00, 0.00, -0.00, -3.00, -0.00, 379.61, 13.03, 22.60, 2.48, 1
2000000, 200.00, 40.00, 10.00, 0.79, 1.44, 0.00, 0.00, 5.00, 0.00, 0.00, -0.00, -5.00, -0.00, 339.43, 53.42, 62.78, 6.89, 1
2000000, 200.00, 40.00, 10.00, 0.79, 1.45, 0.00, -0.00, 7.00, 0.00, -0.00, -0.00, -7.00, -0.00, 279.16, 114.04, 123.05, 13.51, 1
2000000, 200.00, 40.00, 10.00, 0.79, 1.46, 0.00, -0.00, 9.00, 0.00, -0.00, -0.00, -9.00, -0.00, 198.80, 194.88, 203.41, 22.33, 1
2000000, 200.00, 40.00, 10.00, 0.79, 1.46, 0.00, -0.00, 11.00, 0.00, -0.00, -0.00, -11.00, -0.00, 98.35, 295.94, 303.86, 33.35, 1
2000000, 200.00, 40.00, 10.00, 0.79, 1.46, 0.00, 1.79, 13.00, 0.00, 1.79, -0.00, -11.21, -0.00, 86.60, 307.76, 315.61, 34.64, 1
2000000, 200.00, 40.00, 10.00, 0.79, 1.46, 0.00, 3.79, 15.00, 0.00, 3.79, -0.00, -11.21, -0.00, 86.60, 307.76, 315.61, 34.64, 1
2000000, 200.00, 40.00, 10.00, 0.79, 1.46, 0.00, 5.79, 17.00, 0.00, 5.79, -0.00, -11.21, -0.00, 86.60, 307.76, 315.61, 34.64, 1
2000000, 200.00, 40.00, 10.00, 0.79, 1.46, 0.00, 7.79, 19.00, 0.00, 7.79, -0.00, -11.21, -0.00, 86.60, 307.76, 315.61, 34.64, 1
2000000, 200.00, 40.00, 10.00, 0.79, 1.46, 0.00, 9.79, 21.00, 0.00, 9.79, -0.00, -11.21, -0.00, 86.60, 307.76, 315.61, 34.64, 1
2000000, 200.00, 40.00, 10.00, 0.79, 1.46, 0.00, 11.79, 23.00, 0.00, 11.79, -0.00, -11.21, -0.00, 86.60, 307.76, 315.61, 34.64, 1
2000000, 200.00, 40.00, 10.00, 0.79, 1.46, 0.00, 13.79, 25.00, 0.00, 13.79, -0.00, -11.21, -0.00, 86.60, 307.76, 315.61, 34.64, 1
2000000, 200.00, 40.00, 10.00, 0.79, 1.46, 0.00, 15.79, 27.00, 0.00, 15.79, -0.00, -11.21, -0.00, 86.60, 307.76, 315.61, 34.64, 1
2000000, 200.00, 40.00, 10.00, 0.79, 1.46, 0.00, 17.79, 29.00, 0.00, 17.79, -0.00, -11.21, -0.00, 86.60, 307.76, 315.61, 34.64, 1
2000000, 200.00, 40.00, 10.00, 0.79, 1.46, 0.00, 19.79, 31.00, 0.00, 19.79, -0.00, -11.21, -0.00, 86.60, 307.76, 315.61, 34.64, 1
2000000, 200.00, 40.00, 10.00, 0.79, 1.46, 0.00, 21.79, 33.00, 0.00, 21.79, -0.00, -11.21, -0.00, 86.60, 307.76, 315.61, 34.64, 1
2000000, 200.00, 40.00, 10.00, 0.79, 1.46, 0.00, 23.79, 35.00, 0.00, 23.79, -0.00, -11.21, -0.00, 86.60, 307.76, 315.61, 34.64, 1
2000000, 200.00, 40.00, 10.00, 0.79, 1.46, 0.00, 25.79, 37.00, 0.00, 25.79, -0.00, -11.21, -0.00, 86.60, 307.76, 315.61, 34.64, 1
2000000, 200.00, 40.00, 10.00, 0.79, 1.46, 0.00, 27.79, 39.00, 0.00, 27.79, -0.00, -11.21, -0.00, 86.60, 307.76, 315.61, 34.64, 1
2000000, 200.00, 40.00, 10.00, 0.79, 1.46, 0.00, 29.79, 41.00, 0.00, 29.79, -0.00, -11.21, -0.00, 86.59, 307.76, 315.62, 34.64, 1
138287, 13.83, 40.00, 12.00, 0.79, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, -1.00, 0.00, 392.40, -18.86, 21.27, 2.36, 0
2000000, 200.00, 40.00, 12.00, 0.79, 1.39, 0.00, 0.00, 3.00, 0.00, 0.00, -0.00, -3.00, -0.00, 377.40, 15.25, 24.81, 2.76, 1
2000000, 200.00, 40.00, 12.00, 0.79, 1.44, 0.00, -0.00, 5.00, 0.00, -0.00, -0.00, -5.00, -0.00, 333.30, 59.59, 68.91, 7.66, 1
2000000, 200.00, 40.00, 12.00, 0.79, 1.45, 0.00, 0.00, 7.00, 0.00, 0.00, -0.00, -7.00, -0.00, 267.15, 126.14, 135.06, 15.01, 1
2000000, 200.00, 40.00, 12.00, 0.79, 1.46, 0.00, -0.00, 9.00, 0.00, -0.00, -0.00, -9.00, -0.00, 178.95, 214.88, 223.26, 24.81, 1
2000000, 200.00, 40.00, 12.00, 0.79, 1.46, 0.00, 0.31, 11.00, 0.00, 0.31, -0.00, -10.69, -0.00, 87.44, 306.96, 314.77, 34.97, 1
2000000, 200.00, 40.00, 12.00, 0.79, 1.46, 0.00, 2.31, 13.00, 0.00, 2.31, -0.00, -10.69, -0.00, 87.44, 306.96, 314.77, 34.97, 1
2000000, 200.00, 40.00, 12.00, 0.79, 1.46, 0.00, 4.31, 15.00, 0.00, 4.31, -0.00, -10.69, -0.00, 87.44, 306.96, 314.77, 34.97, 1
2000000, 200.00, 40.00, 12.00, 0.79, 1.46, 0.00, 6.31, 17.00, 0.00, 6.31, -0.00, -10.69, -0.00, 87.44, 306.96, 314.77, 34.97, 1
2000000, 200.00, 40.00, 12.00, 0.79, 1.46, 0.00, 8.31, 19.00, 0.00, 8.31, -0.00, -10.69, -0.00, 87.44, 306.96, 314.77, 34.97, 1
2000000, 200.00, 40.00, 12.00, 0.79, 1.46, 0.00, 10.31, 21.00, 0.00, 10.31, -0.00, -10.69, -0.00, 87.44, 306.96, 314.77, 34.97, 1
2000000, 200.00, 40.00, 12.00, 0.79, 1.46, 0.00, 12.31, 23.00, 0.00, 12.31, -0.00, -10.69, -0.00, 87.44, 306.96, 314.77, 34.97, 1
2000000, 200.00, 40.00, 12.00, 0.79, 1.46, 0.00, 14.31, 25.00, 0.00, 14.31, -0.00, -10.69, -0.00, 87.44, 306.96, 314.77, 34.97, 1
2000000, 200.00, 40.00, 12.00, 0.79, 1.46, 0.00, 16.31, 27.00, 0.00, 16.31, -0.00, -10.69, -0.00, 87.44, 306.96, 314.77, 34.97, 1
2000000, 200.00, 40.00, 12.00, 0.79, 1.46, 0.00, 18.31, 29.00, 0.00, 18.31, -0.00, -10.69, -0.00, 87.43, 306.96, 314.77, 34.97, 1
2000000, 200.00, 40.00, 12.00, 0.79, 1.46, 0.00, 20.31, 31.00, 0.00, 20.31, -0.00, -10.69, -0.00, 87.43, 306.96, 314.78, 34.98, 1
2000000, 200.00, 40.00, 12.00, 0.79, 1.46, 0.00, 22.31, 33.00, 0.00, 22.31, -0.00, -10.69, -0.00, 87.43, 306.96, 314.78, 34.98, 1
2000000, 200.00, 40.00, 12.00, 0.79, 1.46, 0.00, 24.31, 35.00, 0.00, 24.31, -0.00, -10.69, -0.00, 87.43, 306.97, 314.78, 34.98, 1
2000000, 200.00, 40.00, 12.00, 0.79, 1.46, 0.00, 26.31, 37.00, 0.00, 26.31, -0.00, -10.69, -0.00, 87.43, 306.97, 314.78, 34.98, 1
2000000, 200.00, 40.00, 12.00, 0.79, 1.46, 0.00, 28.31, 39.00, 0.00, 28.31, -0.00, -10.69, -0.00, 87.43, 306.97, 314.78, 34.98, 1
2000000, 200.00, 40.00, 12.00, 0.79, 1.46, 0.00, 30.31, 41.00, 0.00, 30.31, -0.00, -10.69, -0.00, 87.43, 306.97, 314.78, 34.98, 1
153996, 15.40, 40.00, 14.00, 0.79, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, -1.00, 0.00, 392.40, -16.20, 18.90, 2.46, 0
2000000, 200.00, 40.00, 14.00, 0.79, 1.37, 0.00, -0.00, 3.00, 0.00, -0.00, -0.00, -3.00, -0.00, 374.65, 18.11, 27.56, 3.58, 1
2000000, 200.00, 40.00, 14.00, 0.79, 1.42, 0.00, -0.00, 5.00, 0.00, -0.00, -0.00, -5.00, -0.00, 325.65, 67.49, 76.56, 9.95, 1
2000000, 200.00, 40.00, 14.00, 0.79, 1.43, 0.00, 0.00, 7.00, 0.00, 0.00, -0.00, -7.00, -0.00, 252.15, 141.60, 150.06, 19.51, 1
2000000, 200.00, 40.00, 14.00, 0.79, 1.44, 0.00, 0.00, 9.00, 0.00, 0.00, -0.00, -9.00, -0.00, 154.15, 240.43, 248.06, 32.25, 1
2000000, 200.00, 40.00, 14.00, 0.79, 1.44, 0.00, 1.04, 11.00, 0.00, 1.04, -0.00, -9.96, -0.00, 98.66, 296.38, 303.55, 39.46, 1
2000000, 200.00, 40.00, 14.00, 0.79, 1.44, 0.00, 3.04, 13.00, 0.00, 3.04, -0.00, -9.96, -0.00, 98.66, 296.38, 303.55, 39.46, 1
2000000, 200.00, 40.00, 14.00, 0.79, 1.44, 0.00, 5.04, 15.00, 0.00, 5.04, -0.00, -9.96, -0.00, 98.66, 296.38, 303.55, 39.46, 1
2000000, 200.00, 40.00, 14.00, 0.79, 1.44, 0.00, 7.04, 17.00, 0.00, 7.04, -0.00, -9.96, -0.00, 98.66, 296.38, 303.55, 39.46, 1
2000000, 200.00, 40.00, 14.00, 0.79, 1.44, 0.00, 9.04, 19.00, 0.00, 9.04, -0.00, -9.96, -0.00, 98.65, 296.38, 303.56, 39.46, 1
2000000, 200.00, 40.00, 14.00, 0.79, 1.44, 0.00, 11.04, 21.00, 0.00, 11.04, -0.00, -9.96, -0.00, 98.65, 296.38, 303.56, 39.46, 1
2000000, 200.00, 40.00, 14.00, 0.79, 1.44, 0.00, 13.04, 23.00, 0.00, 13.04, -0.00, -9.96, -0.00, 98.65, 296.38, 303.56, 39.46, 1
2000000, 200.00, 40.00, 14.00, 0.79, 1.44, 0.00, 15.04, 25.00, 0.00, 15.04, -0.00, -9.96, -0.00, 98.65, 296.38, 303.56, 39.46, 1
2000000, 200.00, 40.00, 14.00, 0.79, 1.44, 0.00, 17.04, 27.00, 0.00, 17.04, -0.00, -9.96, -0.00, 98.65, 296.38, 303.56, 39.46, 1
2000000, 200.00, 40.00, 14.00, 0.79, 1.44, 0.00, 19.04, 29.00, 0.00, 19.04, -0.00, -9.96, -0.00, 98.65, 296.38, 303.56, 39.46, 1
2000000, 200.00, 40.00, 14.00, 0.79, 1.44, 0.00, 21.04, 31.00, 0.00, 21.04, -0.00, -9.96, -0.00, 98.65, 296.39, 303.56, 39.46, 1
2000000, 200.00, 40.00, 14.00, 0.79, 1.44, 0.00, 23.04, 33.00, 0.00, 23.04, -0.00, -9.96, -0.00, 98.65, 296.39, 303.56, 39.46, 1
2000000, 200.00, 40.00, 14.00, 0.79, 1.44, 0.00, 25.04, 35.00, 0.00, 25.04, -0.00, -9.96, -0.00, 98.65, 296.39, 303.56, 39.46, 1
2000000, 200.00, 40.00, 14.00, 0.79, 1.44, 0.00, 27.04, 37.00, 0.00, 27.04, -0.00, -9.96, -0.00, 98.65, 296.39, 303.56, 39.46, 1
2000000, 200.00, 40.00, 14.00, 0.79, 1.44, 0.00, 29.04, 39.00, 0.00, 29.04, -0.00, -9.96, -0.00, 98.65, 296.39, 303.56, 39.46, 1
2000000, 200.00, 40.00, 14.00, 0.79, 1.44, 0.00, 31.04, 41.00, 0.00, 31.04, -0.00, -9.96, -0.00, 98.65, 296.39, 303.56, 39.46, 1
171255, 17.13, 40.00, 16.00, 0.79, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, -1.00, 0.00, 392.40, -13.45, 16.51, 2.75, 0
2000000, 200.00, 40.00, 16.00, 0.79, 1.33, 0.00, 0.00, 3.00, 0.00, 0.00, -0.00, -3.00, -0.00, 372.44, 20.56, 29.77, 4.96, 1
2000000, 200.00, 40.00, 16.00, 0.79, 1.38, 0.00, -0.00, 5.00, 0.00, -0.00, -0.00, -5.00, -0.00, 319.52, 74.17, 82.69, 13.78, 1
2000000, 200.00, 40.00, 16.00, 0.79, 1.40, 0.00, -0.00, 7.00, 0.00, -0.00, -0.00, -7.00, -0.00, 240.14, 154.63, 162.07, 27.01, 1
2000000, 200.00, 40.00, 16.00, 0.79, 1.40, 0.00, 0.00, 9.00, 0.00, -0.00, -0.00, -9.00, -0.00, 134.30, 261.93, 267.91, 44.65, 1
2000000, 200.00, 40.00, 16.00, 0.79, 1.40, 0.00, 1.74, 11.00, 0.00, 1.74, -0.00, -9.26, -0.00, 118.30, 278.16, 283.91, 47.32, 1
2000000, 200.00, 40.00, 16.00, 0.79, 1.40, 0.00, 3.74, 13.00, 0.00, 3.74, -0.00, -9.26, -0.00, 118.30, 278.16, 283.91, 47.32, 1
2000000, 200.00, 40.00, 16.00, 0.79, 1.40, 0.00, 5.74, 15.00, 0.00, 5.74, -0.00, -9.26, -0.00, 118.30, 278.16, 283.91, 47.32, 1
2000000, 200.00, 40.00, 16.00, 0.79, 1.40, 0.00, 7.74, 17.00, 0.00, 7.74, -0.00, -9.26, -0.00, 118.30, 278.16, 283.91, 47.32, 1
2000000, 200.00, 40.00, 16.00, 0.79, 1.40, 0.00, 9.74, 19.00, 0.00, 9.74, -0.00, -9.26, -0.00, 118.30, 278.16, 283.91, 47.32, 1
2000000, 200.00, 40.00, 16.00, 0.79, 1.40, 0.00, 11.74, 21.00, 0.00, 11.74, -0.00, -9.26, -0.00, 118.30, 278.16, 283.91, 47.32, 1
2000000, 200.00, 40.00, 16.00, 0.79, 1.40, 0.00, 13.74, 23.00, 0.00, 13.74, -0.00, -9.26, -0.00, 118.30, 278.16, 283.91, 47.32, 1
2000000, 200.00, 40.00, 16.00, 0.79, 1.40, 0.00, 15.74, 25.00, 0.00, 15.74, -0.00, -9.26, -0.00, 118.30, 278.16, 283.91, 47.32, 1
2000000, 200.00, 40.00, 16.00, 0.79, 1.40, 0.00, 17.74, 27.00, 0.00, 17.74, -0.00, -9.26, -0.00, 118.30, 278.16, 283.91, 47.32, 1
2000000, 200.00, 40.00, 16.00, 0.79, 1.40, 0.00, 19.74, 29.00, 0.00, 19.74, -0.00, -9.26, -0.00, 118.30, 278.16, 283.91, 47.32, 1
2000000, 200.00, 40.00, 16.00, 0.79, 1.40, 0.00, 21.74, 31.00, 0.00, 21.74, -0.00, -9.26, -0.00, 118.30, 278.16, 283.91, 47.32, 1
2000000, 200.00, 40.00, 16.00, 0.79, 1.40, 0.00, 23.74, 33.00, 0.00, 23.74, -0.00, -9.26, -0.00, 118.30, 278.16, 283.91, 47.32, 1
2000000, 200.00, 40.00, 16.00, 0.79, 1.40, 0.00, 25.74, 35.00, 0.00, 25.74, -0.00, -9.26, -0.00, 118.30, 278.16, 283.91, 47.32, 1
2000000, 200.00, 40.00, 16.00, 0.79, 1.40, 0.00, 27.74, 37.00, 0.00, 27.74, -0.00, -9.26, -0.00, 118.30, 278.16, 283.91, 47.32, 1
2000000, 200.00, 40.00, 16.00, 0.79, 1.40, 0.00, 29.74, 39.00, 0.00, 29.74, -0.00, -9.26, -0.00, 118.30, 278.16, 283.91, 47.32, 1
2000000, 200.00, 40.00, 16.00, 0.79, 1.40, 0.00, 31.74, 41.00, 0.00, 31.74, -0.00, -9.26, -0.00, 118.29, 278.16, 283.92, 47.32, 1
173044, 17.30, 40.00, 18.00, 0.79, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, -1.00, 0.00, 392.40, -13.39, 16.46, 2.69, 0
2000000, 200.00, 40.00, 18.00, 0.79, 1.33, 0.00, -0.00, 3.00, 0.00, -0.00, -0.00, -3.00, -0.00, 371.89, 21.10, 30.32, 4.96, 1
2000000, 200.00, 40.00, 18.00, 0.79, 1.39, 0.00, -0.00, 5.00, 0.00, -0.00, -0.00, -5.00, -0.00, 317.99, 75.67, 84.22, 13.78, 1
2000000, 200.00, 40.00, 18.00, 0.79, 1.40, 0.00, 0.00, 7.00, 0.00, 0.00, -0.00, -7.00, -0.00, 237.14, 157.59, 165.07, 27.01, 1
2000000, 200.00, 40.00, 18.00, 0.79, 1.40, 0.00, 0.00, 9.00, 0.00, -0.00, -0.00, -9.00, -0.00, 129.34, 266.82, 272.87, 44.65, 1
2000000, 200.00, 40.00, 18.00, 0.79, 1.40, 0.00, 1.80, 11.00, 0.00, 1.80, -0.00, -9.20, -0.00, 116.77, 279.56, 285.44, 46.71, 1
2000000, 200.00, 40.00, 18.00, 0.79, 1.40, 0.00, 3.80, 13.00, 0.00, 3.80, -0.00, -9.20, -0.00, 116.77, 279.56, 285.44, 46.71, 1
2000000, 200.00, 40.00, 18.00, 0.79, 1.40, 0.00, 5.80, 15.00, 0.00, 5.80, -0.00, -9.20, -0.00, 116.77, 279.56, 285.44, 46.71, 1
2000000, 200.00, 40.00, 18.00, 0.79, 1.40, 0.00, 7.80, 17.00, 0.00, 7.80, -0.00, -9.20, -0.00, 116.77, 279.56, 285.44, 46.71, 1
2000000, 200.00, 40.00, 18.00, 0.79, 1.40, 0.00, 9.80, 19.00, 0.00, 9.80, -0.00, -9.20, -0.00, 116.77, 279.56, 285.44, 46.71, 1
2000000, 200.00, 40.00, 18.00, 0.79, 1.40, 0.00, 11.80, 21.00, 0.00, 11.80, -0.00, -9.20, -0.00, 116.77, 279.56, 285.44, 46.71, 1
2000000, 200.00, 40.00, 18.00, 0.79, 1.40, 0.00, 13.80, 23.00, 0.00, 13.80, -0.00, -9.20, -0.00, 116.77, 279.56, 285.44, 46.71, 1
2000000, 200.00, 40.00, 18.00, 0.79, 1.40, 0.00, 15.80, 25.00, 0.00, 15.80, -0.00, -9.20, -0.00, 116.77, 279.56, 285.44, 46.71, 1
2000000, 200.00, 40.00, 18.00, 0.79, 1.40, 0.00, 17.80, 27.00, 0.00, 17.80, -0.00, -9.20, -0.00, 116.77, 279.56, 285.44, 46.71, 1
2000000, 200.00, 40.00, 18.00, 0.79, 1.40, 0.00, 19.80, 29.00, 0.00, 19.80, -0.00, -9.20, -0.00, 116.77, 279.56, 285.44, 46.71, 1
2000000, 200.00, 40.00, 18.00, 0.79, 1.40, 0.00, 21.80, 31.00, 0.00, 21.80, -0.00, -9.20, -0.00, 116.77, 279.56, 285.44, 46.71, 1
2000000, 200.00, 40.00, 18.00, 0.79, 1.40, 0.00, 23.80, 33.00, 0.00, 23.80, -0.00, -9.20, -0.00, 116.77, 279.56, 285.44, 46.71, 1
2000000, 200.00, 40.00, 18.00, 0.79, 1.40, 0.00, 25.80, 35.00, 0.00, 25.80, -0.00, -9.20, -0.00, 116.77, 279.56, 285.44, 46.71, 1
